Gas,NFR/CRF Group,Source,Activity,Units,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Ammonia,3Da1,Arable,Ammonium Sulphate and Diammonium Phosphate Application,kilotonne,-,-,-,-,-,-,-,-,-,-,0.392930307,0.526739353,0.252934185,0.310983357,0.425456523,0.7123155,0.522286055,0.342989993,0.377620447,0.234280317,0.313840314,0.362475167,0.813725441,0.679753442,0.427473967,0.5096203,0.619223345,0.806430447,0.675453934,0.540799522,0.697070789,0.624046964,0.661033021,0.783019707,0.815566545,0.845382915,0.799864496,1.016736669,0.946291176,0.773501594,0.769328289,0.689829049
Ammonia,3Da1,Arable,Calcium Ammonium Nitrate Application,kilotonne,-,-,-,-,-,-,-,-,-,-,0.115154705,0.138660148,0.266098249,0.070356981,0.125497001,0.091013509,0.166054533,0.395244365,0.227037973,0.113880274,0.023302607,0.183787628,0.326586055,0.484794325,0.099096592,0.156219154,0.191139911,0.285780172,0.191779892,0.370788493,0.39736467,0.396504558,0.218179288,0.218601215,0.198186435,0.208022724,0.19044372,0.160904895,0.303963305,0.300905815,0.367214026,0.259315473
Ammonia,3Da1,Arable,No Nitrogen Fertiliser Applied,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,3Da1,Arable,Other Nitrogen Including Compounds Application,kilotonne,-,-,-,-,-,-,-,-,-,-,2.1497835,2.013852466,2.062131497,1.826881997,2.228237011,1.999424411,1.990922144,2.288181895,1.964434821,1.780823483,1.531305715,1.956793371,1.984456545,1.914120035,1.725256202,1.493194084,1.580954242,1.105334402,1.308153034,1.105035026,0.945729666,0.878649723,0.966566801,1.014141595,0.772816289,0.7465548,0.72061166,0.734766675,0.701378383,0.676956954,0.58718032,0.856507919
Ammonia,3Da1,Arable,Urea Application,kilotonne,-,-,-,-,-,-,-,-,-,-,14.01067249,18.47478916,13.77208331,11.12237599,11.45322963,8.377953353,5.361795455,8.223355348,8.824943656,8.466187511,8.887431671,11.77108266,11.76161785,9.759268662,13.03675326,10.80827247,10.82889763,15.08098091,7.826100516,15.98259416,14.53134212,16.21297029,16.81688611,10.30042797,17.80027458,19.89936843,20.58507471,18.18395548,15.5922558,12.96143121,8.21059574,8.695897988
Ammonia,3Da1,Arable,Urea Ammonium Nitrate Application,kilotonne,-,-,-,-,-,-,-,-,-,-,3.260123493,4.834968187,1.18958115,1.991105031,2.41604838,3.008126829,2.698554988,2.594944116,2.356873392,1.330054368,0.529828185,1.430996379,4.602093639,4.285675788,4.804213286,4.15016591,6.110532276,5.509484444,4.882959178,3.480293532,5.232477147,5.749625271,6.139161414,7.295076933,6.446448093,6.959791935,6.545567166,7.428322962,8.129660682,8.833218039,7.048523013,7.505589456
Ammonia,3Da1,Grass,Ammonium Nitrate Application,kilotonne,-,-,-,-,-,-,-,-,-,-,5.764887111,5.581899399,5.051015703,5.385531978,5.277781146,5.158258062,5.62790354,5.008345931,5.110975305,5.084207037,4.118043611,3.328767576,2.945075176,2.85591384,2.997855681,2.545953154,2.649460783,2.356503776,2.186142474,2.502861705,2.598761831,2.60058228,2.330320538,2.805291619,2.916482183,2.67366164,2.761421408,2.90327343,2.855849891,2.690507147,2.916117008,2.700283957
Ammonia,3Da1,Grass,Ammonium Sulphate and Diammonium Phosphate Application,kilotonne,-,-,-,-,-,-,-,-,-,-,0.086457843,0.124625553,0.065192712,0.112115143,0.133946226,0.223817637,0.136546791,0.04269885,0.067659718,0.069300696,0.136884817,0.115591044,0.078749405,0.100040482,0.087945415,0.134379626,0.126710925,0.245612413,0.138135732,0.153345064,0.168410425,0.149222328,0.141411324,0.22068214,0.269526751,0.216636658,0.219455258,0.260077632,0.258007826,0.258529972,0.299407749,0.23877191
Ammonia,3Da1,Grass,Calcium Ammonium Nitrate Application,kilotonne,-,-,-,-,-,-,-,-,-,-,0.419465606,0.47811601,0.489115523,0.48247612,0.533859496,0.446098216,0.450980516,0.50217336,0.581221645,0.526218224,0.482175271,0.474758707,0.447802421,0.464518277,0.474727349,0.496435235,0.512122473,0.65548037,0.746017844,0.898485136,0.897186347,0.918475186,0.772726699,0.809042747,0.72084026,0.69423232,0.739265748,0.731428402,0.720473492,0.68357832,0.780326763,0.712346447
Ammonia,3Da1,Grass,No Nitrogen Fertiliser Applied,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,3Da1,Grass,Other Nitrogen Including Compounds Application,kilotonne,-,-,-,-,-,-,-,-,-,-,9.843020725,9.8474638,8.945722303,8.644018144,10.39313428,10.35286373,9.563413643,9.347218975,8.830253931,9.497273734,8.30627001,8.391336439,8.281223698,8.176887952,7.182079836,6.704332737,6.249748034,5.45491359,4.300479012,4.112370784,4.752623718,4.372088495,4.649161756,4.897944927,4.509802112,4.236080487,4.063812867,3.963905146,4.366546192,4.096413688,3.869232501,3.976333035
Ammonia,3Da1,Grass,Urea Application,kilotonne,-,-,-,-,-,-,-,-,-,-,6.269971038,6.640325936,4.572083971,4.922795793,5.535534364,3.533502457,2.4193157,3.036008544,2.851186263,3.58017152,2.422362758,3.553725058,2.722568658,2.118532412,2.454515621,2.32773111,1.745842956,2.143851302,2.031109573,2.940660034,2.686688445,3.04702215,2.595371469,2.654676798,2.978315635,3.600600738,4.568265004,3.841426241,3.658174143,4.694487497,3.517186189,3.569057338
Ammonia,3Da1,Grass,Urea Ammonium Nitrate Application,kilotonne,-,-,-,-,-,-,-,-,-,-,0.506506918,0.703468178,0.202207542,0.54333947,0.379988733,0.633953192,0.41590082,0.208124102,0.283917654,0.282061381,0.218445766,0.101254372,0.168239305,0.087618339,0.057882305,0.090712008,0.100785245,0.278659873,0.436812696,0.087867608,0.493005326,0.290780953,0.514567037,0.621612954,0.398650859,0.41045653,0.236333403,0.375824135,0.256359378,0.395375739,0.616058959,0.559915384
Ammonia,3Da2a,FAM - direct,Poultry - Broilers,kilotonne,14.28649541,13.98730179,14.30786638,13.48508392,12.96286593,13.03150319,13.18126701,14.06149283,14.30268937,13.19305449,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da2a,FAM - direct,Dairy - Dairy Cows,kilotonne,18.67780992,18.27715379,18.4246175,18.48861119,18.54602327,18.12414627,17.59523983,17.10113483,16.70556063,16.83443139,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da2a,FAM - direct,Poultry - Laying Hens,kilotonne,6.004785271,5.879030606,6.013767747,5.667942417,5.448447934,5.477296997,5.540244528,5.91021399,6.011591787,5.545198947,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da2a,FAM - direct,Poultry - Other,kilotonne,5.01331117,4.90832036,5.020810514,4.732085787,4.548832915,4.572918594,4.625472606,4.934354932,5.018993835,4.629608982,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da2a,FAM - direct,Poultry - Turkeys,kilotonne,2.970805282,2.908589465,2.975249269,2.804155771,2.69556315,2.709835926,2.740978564,2.924017121,2.974172736,2.743429712,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da2a,FAM - direct,Agricultural Horses,kilotonne,0.208018074,0.208018074,0.208018074,0.208018074,0.208018074,0.208018074,0.208018074,0.208018074,0.208018074,0.208018074,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da2a,FAM - direct,Other cattle,kilotonne,20.80920819,20.36283161,20.52712299,20.59841925,20.66238284,20.1923638,19.60310177,19.0526125,18.61189778,18.75547449,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da2a,FAM - direct,Pigs,kilotonne,10.46113466,10.46113466,10.72936888,10.9976031,10.44726695,10.68463546,10.78079877,10.78772189,10.84194946,10.20100513,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da2a,FAM - direct,Sheep,kilotonne,1.078399763,1.102440522,1.136784464,1.171128405,1.201527499,1.230341344,1.278554228,1.346404016,1.425106764,1.496983344,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da2a,FAM - direct,Deer,kilotonne,0.013095313,0.013095313,0.013095313,0.013095313,0.013095313,0.013095313,0.013095313,0.013095313,0.013095313,0.013095313,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da2a,FAM - direct,Goats,kilotonne,0.014298089,0.014298089,0.014298089,0.014298089,0.014298089,0.014298089,0.014298089,0.014298089,0.014298089,0.014298089,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da2a,Spread Manure,Pig - Boar,kilotonne,-,-,-,-,-,-,-,-,-,-,0.068134859,0.068227913,0.067274445,0.067981897,0.064371267,0.059359848,0.057662336,0.057665157,0.05311987,0.044047219,0.035626197,0.03389614,0.029502685,0.025236061,0.02478225,0.022584705,0.022089939,0.0200737,0.018406856,0.01916543,0.017056199,0.015749309,0.014696557,0.012934724,0.0121286,0.012018146,0.011640897,0.010583142,0.009850696,0.009200281,0.008704774,0.009004237
Ammonia,3Da2a,Spread Manure,Poultry - Broilers,kilotonne,-,-,-,-,-,-,-,-,-,-,14.30368758,14.51282493,13.03116004,13.94285049,12.97904807,11.25666482,11.81752454,15.6150497,13.9706255,15.3551285,13.36608394,12.75561389,11.52372673,11.40419214,12.16708816,10.39333153,9.727026144,9.123059979,8.938665819,8.015840036,7.161931241,6.237071715,6.0870101,5.780325503,5.553239438,4.831225402,4.169768227,4.79802964,5.557020216,5.301876071,5.329661469,5.844938007
Ammonia,3Da2a,Spread Manure,Dairy - Dairy Cows,kilotonne,-,-,-,-,-,-,-,-,-,-,17.14051068,16.74035772,16.65836316,16.62506016,16.94673412,16.60459411,17.12032418,17.00266042,16.86549931,17.28142132,16.8491888,17.12037547,17.40785713,17.67315703,17.825054,17.43365999,17.84290072,17.96327231,17.26105864,16.98975738,17.73367128,17.80248143,17.87300274,18.01078399,19.20081366,19.4268465,19.07685229,20.018391,20.3349601,20.50544466,20.55186436,20.40401157
Ammonia,3Da2a,Spread Manure,Poultry - Ducks,kilotonne,-,-,-,-,-,-,-,-,-,-,0.772706323,0.781155854,0.864301661,0.955051728,0.958817052,1.038416727,1.260941997,1.678123252,1.184789522,1.18473364,1.108758714,1.050751571,1.233985566,0.985837672,1.199621033,1.050179384,1.266213151,0.907716826,0.825670001,0.976394882,0.825619712,0.746925982,0.716542552,0.743676822,0.571793296,0.596270044,0.489530178,0.58071047,0.547210972,0.513818399,0.549096376,0.576818911
Ammonia,3Da2a,Spread Manure,Sheep - Ewe,kilotonne,-,-,-,-,-,-,-,-,-,-,1.484778438,1.490045935,1.551871798,1.578787508,1.512305532,1.509944815,1.489483563,1.539454359,1.579247672,1.570431333,1.512238904,1.338947104,1.320615322,1.295841216,1.299999552,1.254057971,1.197770954,1.195808368,1.121690385,1.078112288,1.062758265,1.105652124,1.141811037,1.138901201,1.210518082,1.197035553,1.185163845,1.232041959,1.187423328,1.231423991,1.185829995,1.199226137
Ammonia,3Da2a,Spread Manure,Pig - Fattening Pig 20 to 80 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,6.486920033,6.479539658,6.424521,6.380158305,6.218639883,5.904739759,5.598993632,5.96448978,6.013522844,5.209333754,4.627339889,4.048304306,3.745789398,3.159759554,3.23096007,2.963675753,2.977167044,2.862027022,2.822112128,2.721123512,2.542006578,2.37286202,2.267931026,2.265926915,2.188222759,2.057448797,2.068815355,2.00492937,1.979258792,1.966921881,1.881184188,2.052050646
Ammonia,3Da2a,Spread Manure,Pig - Fattening Pig < 20 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,1.386870086,1.396717511,1.346114371,1.371288473,1.392404833,1.293241824,1.276934167,1.3359623,1.33586438,1.168862748,0.96487733,0.833442213,0.794657322,0.720905137,0.725934054,0.654465469,0.642825705,0.603001074,0.591986879,0.598725761,0.567549491,0.548363572,0.528497381,0.583500415,0.541933433,0.525242649,0.569778558,0.570134688,0.604193978,0.568670061,0.581959253,0.6131759
Ammonia,3Da2a,Spread Manure,Pig - Fattening Pig > 80 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,1.59717316,1.617187949,1.659514499,1.650403593,1.713672828,1.79947705,1.9679188,1.954339639,1.902007335,1.743048536,1.605983601,1.499260867,1.43302004,1.421531457,1.33930876,1.342462713,1.314888732,1.316439452,1.267441755,1.203341963,1.126525075,1.067595575,1.023344533,1.021711141,1.00343846,0.934710528,0.943457961,0.912985112,0.897113771,0.903087645,0.87545154,0.958107268
Ammonia,3Da2a,Spread Manure,Poultry - Geese,kilotonne,-,-,-,-,-,-,-,-,-,-,0.060316845,0.05166132,0.049750971,0.055782732,0.048583259,0.050186345,0.060942589,0.061202442,0.060065569,0.059816844,0.062862296,0.050826929,0.095207248,0.064968759,0.069075425,0.065383868,0.069518328,0.043048257,0.04129925,0.048528431,0.043205585,0.036814998,0.030672749,0.029008281,0.030885364,0.037802572,0.039142199,0.042618321,0.043683074,0.040998062,0.038966304,0.034838265
Ammonia,3Da2a,Spread Manure,Pig - Gilt,kilotonne,-,-,-,-,-,-,-,-,-,-,0.208011082,0.206534698,0.207325633,0.221642078,0.199603974,0.190156924,0.205607417,0.218915626,0.189967977,0.162405824,0.138100967,0.118485194,0.129273194,0.11593795,0.106618055,0.099033015,0.0950621,0.081471816,0.076179926,0.073132085,0.089770454,0.086230826,0.083564171,0.079183609,0.069877637,0.068818685,0.064668431,0.063239422,0.064561899,0.063086109,0.064575146,0.066012997
Ammonia,3Da2a,Spread Manure,Poultry - Growing Pullets,kilotonne,-,-,-,-,-,-,-,-,-,-,1.254553501,1.305395334,1.258660746,1.23030411,1.172623089,1.136508461,1.092641818,1.234488121,1.025803729,0.969601263,0.930053977,0.847538834,0.86403893,0.714532308,0.686321295,0.918068543,0.80667157,0.755124151,0.795293565,0.722162959,0.706218295,0.726071058,0.743805194,0.711879419,0.714599004,0.671906072,0.641268306,0.68846665,0.670563225,0.747881776,0.69138794,0.767897248
Ammonia,3Da2a,Spread Manure,Sheep - Lamb,kilotonne,-,-,-,-,-,-,-,-,-,-,0.063537126,0.064144885,0.06805153,0.067875857,0.063479142,0.06244573,0.060185938,0.063705973,0.066626101,0.064990833,0.062160639,0.054176345,0.052993721,0.051766388,0.051702431,0.05276972,0.050042048,0.051456839,0.048181536,0.047484786,0.04583023,0.04825875,0.049463121,0.048785349,0.052435712,0.050478094,0.049883095,0.052199389,0.049111935,0.052171406,0.051310377,0.051236552
Ammonia,3Da2a,Spread Manure,Poultry - Laying Hens,kilotonne,-,-,-,-,-,-,-,-,-,-,6.003069112,5.939563413,5.899443395,5.801668223,5.72474154,5.548313082,5.293254861,5.861831262,4.9368058,4.811832464,4.619622719,4.709365753,4.471534487,4.55629169,4.612353634,4.628509298,4.517734569,4.354864829,4.177130298,4.352053102,4.435942597,4.380971004,4.273821211,4.315288465,4.140771686,4.039108954,3.821414849,4.041342357,4.297890375,4.433234448,4.402472248,4.47766472
Ammonia,3Da2a,Spread Manure,Poultry - Other,kilotonne,-,-,-,-,-,-,-,-,-,-,0.427154409,0.445617098,0.395108377,0.409634519,0.437442032,0.501739136,0.608270527,1.114852439,0.922403817,0.899202105,1.34315999,1.438050235,1.110676044,1.319357778,1.369496185,1.379205081,1.936771552,1.345792578,1.443446829,1.499379372,1.512015962,1.447341671,1.372926611,1.266473152,1.319458248,1.062348247,1.104996402,1.089411149,1.094972578,1.169322693,1.046811025,1.163599983
Ammonia,3Da2a,Spread Manure,Sheep - Ram,kilotonne,-,-,-,-,-,-,-,-,-,-,0.007349515,0.007387988,0.007501694,0.007524982,0.007311271,0.007367802,0.007228767,0.007414904,0.007905652,0.008532943,0.00716445,0.006463781,0.006195868,0.006143346,0.006180581,0.006228293,0.006250057,0.005942609,0.005690635,0.005469933,0.005241689,0.005540351,0.005749885,0.006191507,0.006102569,0.005986152,0.005954895,0.006090674,0.00595019,0.006136617,0.005875327,0.005941599
Ammonia,3Da2a,Spread Manure,Pig - Sow,kilotonne,-,-,-,-,-,-,-,-,-,-,1.352382234,1.347533315,1.29566978,1.28433333,1.231912245,1.133141314,1.089781992,1.111537902,1.05948856,0.904351864,0.77904698,0.741026503,0.653681663,0.587051547,0.546916264,0.477478551,0.460425715,0.44684301,0.413172745,0.444757935,0.418312971,0.404440159,0.378750975,0.355977371,0.345479219,0.345934515,0.370316702,0.344563822,0.336625566,0.320199405,0.297467526,0.315463547
Ammonia,3Da2a,Spread Manure,Poultry - Turkeys,kilotonne,-,-,-,-,-,-,-,-,-,-,2.967652314,3.082654987,2.802217145,2.869557375,3.089861229,3.237013774,3.990812472,3.175804872,3.667169647,3.378078045,2.538389304,2.40968147,1.952223301,1.700868484,1.737734269,1.611865983,1.400874823,0.891892613,1.279520467,1.034898508,0.806047875,0.780043723,0.769458848,0.83041314,0.738321526,0.793097144,0.747763755,0.796728816,0.868671136,0.809612054,0.765295807,0.813802264
Ammonia,3Da2a,Spread Manure,Agricultural Horses,kilotonne,-,-,-,-,-,-,-,-,-,-,0.18147752,0.188129188,0.193815947,0.223718142,0.233496767,0.245293046,0.256234858,0.252336513,0.250581297,0.228421221,0.257470765,0.259086317,0.275733727,0.269498562,0.296260306,0.310313906,0.348126087,0.344426464,0.332289095,0.33817426,0.279702658,0.281149484,0.282981332,0.263521939,0.272289933,0.253709794,0.240600647,0.231975357,0.224383209,0.225610142,0.212092398,0.207769882
Ammonia,3Da2a,Spread Manure,Other cattle - Beef females for slaughter,kilotonne,-,-,-,-,-,-,-,-,-,-,3.947916502,3.984075732,4.017091942,3.766569326,3.907584748,3.891457716,4.051635993,4.023378221,4.046318161,4.037709259,4.017035354,3.685507899,3.586925497,3.785221664,3.85567217,3.722886608,3.71054014,3.799872009,3.596450778,3.448873458,3.393016285,3.145317313,3.120122931,3.077164653,3.130112655,3.154205035,3.17055824,3.118193593,3.077221438,3.114218552,3.083999394,3.114511402
Ammonia,3Da2a,Spread Manure,Other cattle - Bulls for breeding,kilotonne,-,-,-,-,-,-,-,-,-,-,0.403088391,0.40817518,0.411198463,0.41596756,0.420266609,0.435520682,0.460857024,0.444469454,0.431677831,0.434715146,0.421435463,0.430108381,0.414128171,0.417742894,0.426961104,0.462926828,0.455147104,0.454529898,0.457389286,0.448324939,0.459576313,0.447988634,0.435810767,0.426478983,0.422660719,0.414858832,0.414733727,0.439515773,0.431391906,0.406533166,0.409432413,0.40225244
Ammonia,3Da2a,Spread Manure,Other cattle - Cereal fed bull,kilotonne,-,-,-,-,-,-,-,-,-,-,1.57047771,1.681997679,1.692169299,1.680866155,1.768848293,2.019707477,2.623087844,1.898176658,1.693527875,1.714898145,1.662425318,2.236715253,2.133384015,2.332952455,2.479166297,2.743330398,2.055269153,2.005572728,1.79465904,1.90688307,2.263879878,1.948324883,1.882998591,1.969182478,1.633351308,1.377655708,1.487335081,1.327810779,1.28743377,1.224497801,1.199004371,1.11821033
Ammonia,3Da2a,Spread Manure,Other cattle - Cows,kilotonne,-,-,-,-,-,-,-,-,-,-,4.507928788,4.691640595,4.852700104,5.039513861,5.164776491,5.278757509,5.468873696,5.484012408,5.740833451,5.639380328,5.466521414,5.151385822,5.053083968,5.162363419,5.268629255,5.487867364,5.32585015,5.320593743,5.083332785,4.937178122,5.100452697,5.060407939,5.005957096,4.749295112,4.646273048,4.681234079,4.692511577,4.849387311,4.732536259,4.445000671,4.387354379,4.310930128
Ammonia,3Da2a,Spread Manure,Other cattle - Dairy Calves Female,kilotonne,-,-,-,-,-,-,-,-,-,-,0.859288617,0.838276832,0.832574723,0.831390542,0.841811429,0.812875048,0.831707214,0.789990964,0.784482943,0.791939656,0.764224408,0.738135404,0.74575231,0.739796241,0.725534918,0.732126293,0.718069074,0.732036585,0.721676333,0.778587546,0.802928748,0.815336566,0.806552205,0.808823889,0.856778918,0.872386263,0.860133542,0.779074698,0.758390561,0.778063528,0.801515466,0.838154125
Ammonia,3Da2a,Spread Manure,Other cattle - Dairy Replacements Female,kilotonne,-,-,-,-,-,-,-,-,-,-,0.938827293,0.920631056,0.972697506,0.971637248,0.984270344,1.090825118,1.153899755,1.17372238,1.135158644,1.153065566,1.072237014,1.003045194,0.904366056,0.940034006,0.984546104,0.717247668,0.693052495,0.676585436,0.657601278,0.661967611,0.691860166,0.689607029,0.691335682,0.696066421,0.723207719,0.69750611,0.722149557,0.722968522,0.680931049,0.698059946,0.691957375,0.717840626
Ammonia,3Da2a,Spread Manure,Other cattle - Dairy In Calf Heifers,kilotonne,-,-,-,-,-,-,-,-,-,-,1.024129609,1.032323995,1.084588818,1.130674872,1.098881736,1.133011175,1.248327551,1.232042706,1.169218811,1.148670642,1.126003965,1.074707948,1.014741506,0.962564012,1.011360694,1.399322775,1.422672516,1.364938385,1.282434887,1.275670172,1.30871155,1.314482087,1.267911833,1.243838347,1.302864761,1.217890996,1.159643437,1.169745778,1.106046532,1.074426606,1.022222956,0.96349945
Ammonia,3Da2a,Spread Manure,Other cattle - Heifers for breeding,kilotonne,-,-,-,-,-,-,-,-,-,-,0.947479776,0.852383819,0.914314603,1.019478899,1.002085176,0.963789364,1.050991108,1.174855574,1.078002163,1.032214552,0.978511044,1.030718469,1.147094911,1.134740478,1.130535981,1.325672596,1.329161813,1.356492963,1.312920034,1.34703082,1.417194778,1.398304362,1.346791489,1.253214978,1.250303359,1.246477967,1.238746478,1.148205644,1.15511585,1.245178611,1.23366035,1.210553946
Ammonia,3Da2a,Spread Manure,Other cattle - Steers,kilotonne,-,-,-,-,-,-,-,-,-,-,4.580187687,4.209326174,4.229879567,4.21806234,4.240897508,4.10528375,4.034117664,4.136860227,4.159505198,4.001279347,4.205674508,3.804787721,3.871291043,4.026580663,4.017205629,4.285165982,4.373847489,4.338478057,4.134903875,4.161199429,4.07749472,3.936061461,3.931814827,3.741134473,3.97049975,4.161160127,4.125897119,4.113043298,3.942740209,3.915684948,3.810569633,3.858442667
Ammonia,3Da2a,Spread Manure,Deer,kilotonne,-,-,-,-,-,-,-,-,-,-,0.029245834,0.029245834,0.032504619,0.032504619,0.022808293,0.022808293,0.021243236,0.022444844,0.0188882,0.022251993,0.022251993,0.020490377,0.022638313,0.019438353,0.019989707,0.020521283,0.022086309,0.019170093,0.019399751,0.020686936,0.019134242,0.020161542,0.019255392,0.019657782,0.019754826,0.01896797,0.019149694,0.019266517,0.020860626,0.023266313,0.02350985,0.028664276
Ammonia,3Da2a,Spread Manure,Goats,kilotonne,-,-,-,-,-,-,-,-,-,-,0.005260702,0.006009267,0.00591911,0.005526837,0.005116907,0.004058206,0.004562965,0.004457193,0.004406631,0.004302959,0.004006381,0.004035037,0.005038401,0.00477256,0.004939608,0.005101049,0.005280631,0.005151601,0.005188183,0.005398886,0.005014715,0.005085073,0.005276994,0.005268415,0.00539996,0.005433358,0.005590747,0.005666933,0.005848873,0.006012629,0.006063402,0.005981712
Ammonia,3Da2a,Spread Manure,Poultry - Breeding Flock,kilotonne,-,-,-,-,-,-,-,-,-,-,2.501234032,2.418603974,2.274902651,2.440670427,2.574124076,2.536014675,2.971478858,2.905821691,3.122548377,2.877345754,3.202357194,3.373361183,3.116189624,2.93779184,2.721824904,2.299861016,2.488903314,3.106790755,2.488432059,2.674557058,2.500127001,2.592671435,2.633325475,3.04253118,2.895646013,3.150887893,2.881571606,3.128460198,3.332524112,3.217782054,3.203979881,3.133425751
Ammonia,3Da2b,Sewage Sludge Application - Direct,Sewage sludge N applied to soil,kilotonne,1.501585586,1.502326653,1.500545959,1.501212387,1.50370749,1.50756477,1.511024859,1.514229041,1.517225297,1.521493097,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
